 275	1.37e-01	3.830185	9.221758	20.925545	11.720571
 276	1.38e-01	3.844757	9.258681	21.005266	11.763368
 277	1.38e-01	3.856812	9.315744	21.081630	11.782669
 278	1.39e-01	3.870773	9.366932	21.159672	11.809522
 279	1.39e-01	3.884583	9.412247	21.246105	11.850641
 280	1.40e-01	3.898239	9.460499	21.311140	11.867425
 281	1.40e-01	3.911362	9.504975	21.375336	11.887145
 282	1.41e-01	3.927612	9.569170	21.467224	11.914837
 283	1.41e-01	3.941193	9.601478	21.544008	11.959313
 284	1.41e-01	3.955688	9.645115	21.607364	11.979033
 285	1.42e-01	3.970184	9.694625	21.676595	11.998753
 286	1.42e-01	3.982925	9.747492	21.751700	12.020991
 287	1.43e-01	3.996735	9.811269	21.825966	12.031481
 288	1.43e-01	4.012909	9.851129	21.899393	12.065047
 289	1.44e-01	4.024734	9.881339	21.967784	12.103229
 290	1.44e-01	4.040222	9.932527	22.042470	12.126725
 291	1.45e-01	4.053345	9.984555	22.112540	12.144767
 292	1.45e-01	4.066925	10.039101	22.179253	12.156935
 293	1.46e-01	4.081116	10.083157	22.262330	12.195956
 294	1.46e-01	4.094849	10.130570	22.316036	12.202250
 295	1.47e-01	4.106903	10.179241	22.370582	12.208124
 296	1.47e-01	4.123688	10.226654	22.463729	12.253858
 297	1.48e-01	4.138107	10.268612	22.531281	12.279453
 298	1.48e-01	4.150467	10.309731	22.584988	12.292040
 299	1.49e-01	4.165726	10.370150	22.652540	12.299173
 300	1.49e-01	4.179001	10.423857	22.721351	12.314278
 301	1.50e-01	4.193268	10.474626	22.788065	12.330222
 302	1.50e-01	4.207153	10.510710	22.855198	12.361271
 303	1.51e-01	4.221191	10.550150	22.918974	12.385607
 304	1.51e-01	4.235077	10.600920	22.978555	12.394418
 305	1.52e-01	4.249039	10.655046	23.046527	12.408264
 306	1.52e-01	4.264755	10.707913	23.110723	12.419593
 307	1.53e-01	4.277725	10.746095	23.178695	12.449383
 308	1.53e-01	4.289703	10.793927	23.227786	12.450642
 309	1.54e-01	4.305573	10.840920	23.295758	12.471621
 310	1.54e-01	4.319839	10.888333	23.373380	12.501831
 311	1.55e-01	4.333191	10.929871	23.427926	12.514838
 312	1.55e-01	4.346924	10.973508	23.481212	12.524488
 313	1.56e-01	4.360504	11.034766	23.546667	12.528684
 314	1.57e-01	4.374619	11.079242	23.616737	12.554278
 315	1.57e-01	4.389725	11.117424	23.677996	12.577355
 316	1.58e-01	4.403458	11.158123	23.734639	12.593299
 317	1.58e-01	4.417038	11.202599	23.795478	12.609663
 318	1.59e-01	4.431763	11.266375	23.858835	12.609243
 319	1.59e-01	4.446411	11.312529	23.917576	12.621831
 320	1.60e-01	4.460602	11.352389	23.980514	12.644908
 321	1.60e-01	4.473877	11.397704	24.037157	12.656236
 322	1.61e-01	4.488907	11.441340	24.089605	12.665048
 323	1.61e-01	4.502487	11.490431	24.157577	12.683929
 324	1.62e-01	4.516830	11.538263	24.220933	12.699453
 325	1.62e-01	4.530640	11.582739	24.269605	12.703649
 326	1.63e-01	4.543915	11.630152	24.324150	12.710782
 327	1.63e-01	4.558563	11.686375	24.388766	12.719174
 328	1.64e-01	4.573441	11.724977	24.454220	12.746027
 329	1.64e-01	4.585190	11.754347	24.507088	12.769523
 330	1.65e-01	4.599457	11.806375	24.562892	12.773300
 331	1.65e-01	4.614487	11.850851	24.619116	12.785048
 332	1.66e-01	4.628983	11.911690	24.672402	12.777495
 333	1.66e-01	4.641876	11.950711	24.731144	12.797216
 334	1.67e-01	4.657288	11.989732	24.791144	12.818195
 335	1.67e-01	4.671402	12.032110	24.843172	12.827845
 336	1.68e-01	4.683075	12.082879	24.896878	12.830782
 337	1.68e-01	4.698181	12.131131	24.957298	12.842950
 338	1.69e-01	4.711838	12.171411	25.017717	12.863090
 339	1.69e-01	4.726486	12.213369	25.060095	12.863509
 340	1.70e-01	4.739761	12.253649	25.110025	12.873160
 341	1.70e-01	4.754944	12.311551	25.178836	12.884069
 342	1.71e-01	4.769135	12.341761	25.229606	12.904628
 343	1.71e-01	4.782562	12.377005	25.278277	12.918055
 344	1.72e-01	4.797974	12.433229	25.324011	12.907565
 345	1.72e-01	4.809570	12.484418	25.387368	12.919733
 346	1.72e-01	4.822998	12.536866	25.438557	12.918475
 347	1.73e-01	4.839096	12.562880	25.492263	12.946167
 348	1.73e-01	4.852295	12.600222	25.541354	12.957915
 349	1.74e-01	4.866180	12.651411	25.590026	12.955398
 350	1.74e-01	4.881516	12.704278	25.647928	12.960433
 351	1.75e-01	4.893723	12.747076	25.702473	12.972181
 352	1.75e-01	4.906845	12.783160	25.755760	12.989384
 353	1.76e-01	4.922409	12.824698	25.795201	12.987286
 354	1.76e-01	4.936981	12.867495	25.853103	13.002391
 355	1.77e-01	4.949265	12.914488	25.913523	13.015817
 356	1.77e-01	4.964218	12.945118	25.958418	13.030083
 357	1.78e-01	4.977722	12.992111	25.995341	13.020013
 358	1.78e-01	4.991684	13.046237	26.049047	13.019593
 359	1.79e-01	5.005035	13.088615	26.101914	13.030083
 360	1.79e-01	5.020218	13.129314	26.158138	13.045608
 361	1.80e-01	5.033112	13.156167	26.201355	13.061971
 362	1.80e-01	5.048218	13.203999	26.252963	13.065747
 363	1.81e-01	5.062866	13.254349	26.306670	13.069104
 364	1.81e-01	5.074615	13.298405	26.351145	13.069524
 365	1.82e-01	5.089264	13.339104	26.398138	13.075817
 366	1.82e-01	5.103836	13.373510	26.448069	13.091342
 367	1.83e-01	5.117264	13.417566	26.480376	13.079594
 368	1.83e-01	5.131683	13.457007	26.544153	13.103929
 369	1.84e-01	5.146027	13.504419	26.600376	13.112740
 370	1.84e-01	5.159836	13.538825	26.631006	13.108964
 371	1.85e-01	5.172958	13.583300	26.677579	13.111062
 372	1.85e-01	5.186844	13.632811	26.730027	13.113999
 373	1.86e-01	5.201416	13.667636	26.783733	13.132880
 374	1.86e-01	5.216217	13.703300	26.830726	13.144209
 375	1.87e-01	5.230637	13.732252	26.873523	13.158055
