time,Phi,I_L,IR,I,M,B,V
4.26568758344459e-05,1.24817700934278e-07,2.99305616046781,0.00694383953219227,3,96333.7142857143,0.124817700934278,6.94383953219227e-05
4.28571428571428e-05,1.2482658771691e-07,2.99555660868432,0.0044433913156792,3,96338.2857142857,0.12482658771691,4.4433913156792e-05
4.30574098798398e-05,1.24833544807064e-07,2.99652145492277,0.00347854507723272,3,96342.8571428571,0.124833544807064,3.47854507723272e-05
4.32576769025367e-05,1.24846813186574e-07,2.99336581024494,0.00663418975506423,3,96356.5714285714,0.124846813186574,6.63418975506423e-05
4.34579439252336e-05,1.24855460998926e-07,2.99567609382397,0.00432390617602849,3,96361.1428571429,0.124855460998926,4.32390617602849e-05
4.36582109479306e-05,1.24862325878e-07,2.99656756046309,0.00343243953690621,3,96365.7142857143,0.124862325878,3.43243953690621e-05
4.38584779706275e-05,1.24868502775681e-07,2.99691155115961,0.00308844884039469,3,96370.2857142857,0.124868502775681,3.08844884039469e-05
4.40587449933244e-05,1.24881470102898e-07,2.99351633639143,0.00648366360856997,3,96384,0.124881470102898,6.48366360856997e-05
4.42590120160214e-05,1.24893529698622e-07,2.99397020213792,0.00602979786208198,3,96393.1428571429,0.124893529698622,6.02979786208198e-05
4.44592790387183e-05,1.24905239030838e-07,2.99414533389228,0.00585466610772216,3,96402.2857142857,0.124905239030838,5.85466610772216e-05
4.46595460614152e-05,1.24909757304077e-07,2.99774086338049,0.00225913661950789,3,96402.2857142857,0.124909757304077,2.25913661950789e-05
4.48598130841121e-05,1.24922084619964e-07,2.9938363420564,0.00616365794360426,3,96416,0.124922084619964,6.16365794360426e-05
4.50600801068091e-05,1.24940953156236e-07,2.99056573186373,0.00943426813626968,3,96434.2857142857,0.124940953156236,9.43426813626968e-05
4.5260347129506e-05,1.24969401649243e-07,2.98577575349668,0.0142242465033244,3,96461.7142857143,0.124969401649243,0.000142242465033244
4.54606141522029e-05,1.24990962906685e-07,2.98921937127901,0.0107806287209868,3,96475.4285714286,0.124990962906685,0.000107806287209868
4.56608811748999e-05,1.25002810689326e-07,2.99407610867935,0.00592389132065266,3,96480,0.125002810689326,5.92389132065266e-05
4.58611481975968e-05,1.25042661889181e-07,2.98007440007263,0.0199255999273659,3,96525.7142857143,0.125042661889181,0.000199255999273659
4.60614152202937e-05,1.25061567204917e-07,2.990547342132,0.00945265786799953,3,96530.2857142857,0.125061567204917,9.45265786799953e-05
4.62616822429907e-05,1.25082973991013e-07,2.98929660695204,0.0107033930479645,3,96548.5714285714,0.125082973991013,0.000107033930479645
4.64619492656876e-05,1.25115929868712e-07,2.98352206115059,0.0164779388494144,3,96580.5714285714,0.125115929868712,0.000164779388494144
4.66622162883845e-05,1.25135702438501e-07,2.99011371510549,0.00988628489451064,3,96589.7142857143,0.125135702438501,9.88628489451064e-05
4.68624833110814e-05,1.25168027720638e-07,2.98383735893123,0.0161626410687701,3,96621.7142857143,0.125168027720638,0.000161626410687701
4.70627503337784e-05,1.25187556962615e-07,2.99023537901148,0.00976462098852269,3,96630.8571428571,0.125187556962615,9.76462098852269e-05
4.72630173564753e-05,1.25195092702313e-07,2.996232130151,0.00376786984900366,3,96630.8571428571,0.125195092702313,3.76786984900366e-05
4.74632843791722e-05,1.25212112316545e-07,2.99149019288407,0.00850980711592663,3,96649.1428571429,0.125212112316545,8.50980711592663e-05
4.76635514018692e-05,1.25246903267282e-07,2.98260452463146,0.0173954753685447,3,96685.7142857143,0.125246903267282,0.000173954753685447
4.78638184245661e-05,1.2528855163664e-07,2.97917581532098,0.0208241846790244,3,96722.2857142857,0.12528855163664,0.000208241846790244
4.8064085447263e-05,1.25315206324358e-07,2.98667265614106,0.0133273438589375,3,96736,0.125315206324358,0.000133273438589375
4.82643524699599e-05,1.25329019507966e-07,2.9930934081959,0.00690659180410391,3,96740.5714285714,0.125329019507966,6.90659180410391e-05
4.84646194926569e-05,1.25334349593374e-07,2.99733495729636,0.00266504270363506,3,96740.5714285714,0.125334349593374,2.66504270363506e-05
4.86648865153538e-05,1.253399342626e-07,2.99720766538702,0.00279233461298402,3,96745.1428571429,0.1253399342626,2.79233461298402e-05
4.88651535380507e-05,1.25352673065496e-07,2.99363059855186,0.00636940144813731,3,96758.8571428571,0.125352673065496,6.36940144813731e-05
4.90654205607477e-05,1.25357588581364e-07,2.99754224206607,0.00245775793392778,3,96758.8571428571,0.125357588581364,2.45775793392778e-05
4.92656875834446e-05,1.25366541229477e-07,2.99552367594336,0.0044763240566448,3,96768,0.125366541229477,4.4763240566448e-05
4.94659546061415e-05,1.25369995783743e-07,2.99827272286682,0.00172727713318394,3,96768,0.125369995783743,1.72727713318394e-05
4.96662216288384e-05,1.25378384692703e-07,2.99580554552011,0.00419445447988895,3,96777.1428571429,0.125378384692703,4.19445447988895e-05
4.98664886515354e-05,1.25399261466596e-07,2.98956161305357,0.0104383869464337,3,96800,0.125399261466596,0.000104383869464337
5.00667556742323e-05,1.20787466487093e-07,-0.694102510248298,-2.3058974897517,-3,96813.7142857143,0.120787466487093,-0.023058974897517
5.02670226969292e-05,1.18563393540056e-07,-1.88796352648163,-1.11203647351837,-3,96237.7142857143,0.118563393540056,-0.0111203647351837
5.04672897196262e-05,1.1619170091965e-07,-1.81415368979711,-1.18584631020289,-3,94276.5714285714,0.11619170091965,-0.0118584631020289
5.06675567423231e-05,1.13745406612216e-07,-1.77685284628309,-1.22314715371691,-3,92292.5714285714,0.113745406612216,-0.0122314715371691
5.086782376502e-05,1.11478474842948e-07,-1.86653411536572,-1.13346588463428,-3,90578.2857142857,0.111478474842948,-0.0113346588463428
5.1068090787717e-05,1.08465797135605e-07,-1.4936611463286,-1.5063388536714,-3,87808,0.108465797135605,-0.015063388536714
5.12683578104139e-05,1.06086153766904e-07,-1.81017831564926,-1.18982168435074,-3,86230.8571428571,0.106086153766904,-0.0118982168435074
5.14686248331108e-05,1.02698356772832e-07,-1.30610150296418,-1.69389849703582,-3,83030.8571428571,0.102698356772832,-0.0169389849703582
5.16688918558077e-05,9.88051216449781e-08,-1.05338243607311,-1.94661756392689,-3,79680,0.0988051216449781,-0.0194661756392689
5.18691588785047e-05,9.46427663820288e-08,-0.91882236852534,-2.08117763147466,-3,76233.1428571429,0.0946427663820288,-0.0208117763147466
5.20694259012016e-05,9.04471248570475e-08,-0.902179237509353,-2.09782076249065,-3,72877.7142857143,0.0904471248570475,-0.0209782076249065
5.22696929238985e-05,8.62527509795257e-08,-0.902813061239087,-2.09718693876091,-3,69540.5714285714,0.0862527509795257,-0.0209718693876091
5.24699599465955e-05,8.16566799312015e-08,-0.701964475837894,-2.29803552416211,-3,65682.2857142857,0.0816566799312015,-0.0229803552416211
5.26702269692924e-05,7.72478173418831e-08,-0.795568705340822,-2.20443129465918,-3,62267.4285714286,0.0772478173418831,-0.0220443129465918
5.28704939919893e-05,7.29111927957271e-08,-0.831687726922,-2.168312273078,-3,58852.5714285714,0.0729111927957271,-0.02168312273078
5.30707610146862e-05,6.84295731554688e-08,-0.759190179870835,-2.24080982012916,-3,55213.7142857143,0.0684295731554688,-0.0224080982012916
5.32710280373832e-05,6.36591596129637e-08,-0.614793228747434,-2.38520677125257,-3,51273.1428571429,0.0636591596129637,-0.0238520677125257
5.34712950600801e-05,5.95852098793316e-08,-0.963025133183967,-2.03697486681603,-3,48379.4285714286,0.0595852098793316,-0.0203697486681603
5.3671562082777e-05,5.50461906936301e-08,-0.73049040714923,-2.26950959285077,-3,44534.8571428571,0.0550461906936301,-0.0226950959285077
5.3871829105474e-05,5.05041128738764e-08,-0.728961090123164,-2.27103890987684,-3,40918.8571428571,0.0505041128738764,-0.0227103890987684
5.40720961281709e-05,4.55092772055711e-08,-0.502582165847327,-2.49741783415267,-3,36717.7142857143,0.0455092772055711,-0.0249741783415267
5.42723631508678e-05,4.09077360424981e-08,-0.699229418463503,-2.3007705815365,-3,33252.5714285714,0.0409077360424981,-0.023007705815365
5.44726301735647e-05,3.63380049483003e-08,-0.715134452901134,-2.28486554709887,-3,29632,0.0363380049483003,-0.0228486554709887
5.46728971962617e-05,3.20522005477271e-08,-0.857097799713408,-2.14290220028659,-3,26363.4285714286,0.0320522005477271,-0.0214290220028659
5.48731642189586e-05,2.74949362004639e-08,-0.721367826368395,-2.27863217363161,-3,22601.1428571429,0.0274949362004639,-0.0227863217363161
5.50734312416555e-05,2.22084765532802e-08,-0.356770176408119,-2.64322982359188,-3,18029.7142857143,0.0222084765532802,-0.0264322982359188
5.52736982643525e-05,1.71063320630461e-08,-0.44892775488296,-2.55107224511704,-3,14061.7142857143,0.0171063320630461,-0.0255107224511704
5.54739652870494e-05,1.24492718929882e-08,-0.671469914971063,-2.32853008502894,-3,10578.2857142857,0.0124492718929882,-0.0232853008502894
5.56742323097463e-05,7.5723537431881e-09,-0.56154092509994,-2.43845907490006,-3,6587.42857142857,0.0075723537431881,-0.0243845907490006
5.58744993324433e-05,3.08687236334493e-09,-0.757259310078414,-2.24274068992159,-3,3213.71428571429,0.00308687236334493,-0.0224274068992159
5.60747663551402e-05,-1.55802510230007e-09,-0.677551267177503,-2.3224487328225,-3,-562.285714285714,-0.00155802510230007,-0.023224487328225
5.62750333778371e-05,-6.9770823031694e-09,-0.290471399565333,-2.70952860043467,-3,-5261.71428571429,-0.0069770823031694,-0.0270952860043467
5.6475300400534e-05,-1.1513000878915e-08,-0.732040712127218,-2.26795928787278,-3,-8429.71428571429,-0.011513000878915,-0.0226795928787278
5.6675567423231e-05,-1.65689629849967e-08,-0.472018946959148,-2.52798105304085,-3,-12713.1428571429,-0.0165689629849967,-0.0252798105304085
5.68758344459279e-05,-2.08095444138618e-08,-0.87970928556744,-2.12029071443256,-3,-15680,-0.0208095444138618,-0.0212029071443256
5.70761014686248e-05,-2.50988741373201e-08,-0.855335138270827,-2.14466486172917,-3,-19117.7142857143,-0.0250988741373201,-0.0214466486172917
5.72763684913218e-05,-2.99397348107527e-08,-0.579569663283708,-2.42043033671629,-3,-23245.7142857143,-0.0299397348107527,-0.0242043033671629
5.74766355140187e-05,-3.43830791077339e-08,-0.778327851509397,-2.2216721484906,-3,-26582.8571428571,-0.0343830791077339,-0.022216721484906
5.76769025367156e-05,-3.95409096751521e-08,-0.421084716290888,-2.57891528370911,-3,-31044.5714285714,-0.0395409096751521,-0.0257891528370911
5.78771695594125e-05,-4.44381903141979e-08,-0.551359680477101,-2.4486403195229,-3,-34811.4285714286,-0.0444381903141979,-0.024486403195229
5.80774365821095e-05,-4.91502618678503e-08,-0.643964223173836,-2.35603577682616,-3,-38468.5714285714,-0.0491502618678503,-0.0235603577682616
5.82777036048064e-05,-5.19739725593303e-08,-1.58814465425996,-1.41185534574004,-3,-39771.4285714286,-0.0519739725593303,-0.0141185534574004
5.84779706275033e-05,-5.57095191157741e-08,-1.13222672177811,-1.86777327822189,-3,-43200,-0.0557095191157741,-0.0186777327822189
5.86782376502003e-05,-5.93947290454593e-08,-1.15739503515741,-1.84260496484259,-3,-46107.4285714286,-0.0593947290454593,-0.0184260496484259
5.88785046728972e-05,-6.49938322756891e-08,-0.200448384885109,-2.79955161511489,-3,-51520,-0.0649938322756891,-0.0279955161511489
5.90787716955941e-05,-7.11409393350314e-08,0.0735535296711407,-3.07355352967114,-3,-56685.7142857143,-0.0711409393350314,-0.0307355352967114
5.92790387182911e-05,-7.47335914836136e-08,-1.20367392570887,-1.79632607429113,-3,-58267.4285714286,-0.0747335914836136,-0.0179632607429113
5.9479305740988e-05,-7.90621969394421e-08,-0.835697272085764,-2.16430272791424,-3,-62080,-0.0790621969394421,-0.0216430272791424
5.96795727636849e-05,-8.35901135586844e-08,-0.736041690378846,-2.26395830962115,-3,-65782.8571428571,-0.0835901135586844,-0.0226395830962115
5.98798397863818e-05,-8.82619693410984e-08,-0.664072108792992,-2.33592789120701,-3,-69572.5714285714,-0.0882619693410984,-0.0233592789120701
6.00801068090788e-05,-9.03610440172799e-08,-1.95046266190924,-1.04953733809076,-3,-69956.5714285714,-0.09036104401728,-0.0104953733809076
6.02803738317757e-05,-9.17319570777184e-08,-2.31454346978075,-0.685456530219248,-3,-70683.4285714286,-0.0917319570777184,-0.00685456530219248
6.04806408544726e-05,-9.453295055708e-08,-1.5995032603192,-1.4004967396808,-3,-73627.4285714286,-0.09453295055708,-0.014004967396808
6.06809078771696e-05,-9.69473337858471e-08,-1.79280838561646,-1.20719161438354,-3,-75355.4285714286,-0.0969473337858471,-0.0120719161438354
6.08811748998665e-05,-1.00486125887553e-07,-1.23060394914703,-1.76939605085297,-3,-78733.7142857143,-0.100486125887553,-0.0176939605085297
6.10814419225634e-05,-1.03125227981749e-07,-1.68044895290193,-1.31955104709807,-3,-80384,-0.103125227981749,-0.0131955104709807
6.12817089452603e-05,-1.04302334860685e-07,-2.4114465605322,-0.588553439467797,-3,-80589.7142857143,-0.104302334860685,-0.00588553439467797
6.14819759679573e-05,-1.0479887995799e-07,-2.75172745134738,-0.248272548652619,-3,-80644.5714285714,-0.10479887995799,-0.00248272548652619
6.16822429906542e-05,-1.06426357290313e-07,-2.18626133383851,-0.813738666161495,-3,-82505.1428571429,-0.106426357290313,-0.00813738666161495
6.18825100133511e-05,-1.07273084137499e-07,-2.57663657640717,-0.423363423592829,-3,-82788.5714285714,-0.107273084137499,-0.00423363423592829
6.20827770360481e-05,-1.07666841293171e-07,-2.80312142216365,-0.196878577836353,-3,-82875.4285714286,-0.107666841293171,-0.00196878577836353
6.2283044058745e-05,-1.08573761514823e-07,-2.54653988917403,-0.453460110825968,-3,-83853.7142857143,-0.108573761514823,-0.00453460110825968
6.24833110814419e-05,-1.09343540473191e-07,-2.61511052081608,-0.384889479183917,-3,-84397.7142857143,-0.109343540473191,-0.00384889479183917
6.26835781041389e-05,-1.10025121293545e-07,-2.65920958982332,-0.34079041017668,-3,-84896,-0.110025121293545,-0.0034079041017668
6.28838451268358e-05,-1.10993712599812e-07,-2.51570434686614,-0.484295653133855,-3,-85810.2857142857,-0.110993712599812,-0.00484295653133855
6.30841121495327e-05,-1.11547387943119e-07,-2.72316232834651,-0.276837671653486,-3,-86043.4285714286,-0.111547387943119,-0.00276837671653486
6.32843791722296e-05,-1.11944487802574e-07,-2.80145007027238,-0.198549929727615,-3,-86281.1428571429,-0.111944487802574,-0.00198549929727615
6.34846461949266e-05,-1.12496374909022e-07,-2.72405644677629,-0.275943553223708,-3,-86797.7142857143,-0.112496374909022,-0.00275943553223708
6.36849132176235e-05,-1.12818697789489e-07,-2.83883855976622,-0.16116144023378,-3,-86939.4285714286,-0.112818697789489,-0.0016116144023378
6.38851802403204e-05,-1.13285283533801e-07,-2.7667071278443,-0.2332928721557,-3,-87382.8571428571,-0.113285283533801,-0.002332928721557
6.40854472630173e-05,-1.13542939665646e-07,-2.87117193407728,-0.12882806592272,-3,-87483.4285714286,-0.113542939665646,-0.0012882806592272
6.42857142857143e-05,-1.13892845778791e-07,-2.82504694342759,-0.174953056572412,-3,-87808,-0.113892845778791,-0.00174953056572412
6.44859813084112e-05,-1.14116062644897e-07,-2.88839156694718,-0.111608433052823,-3,-87922.2857142857,-0.114116062644897,-0.00111608433052823
6.46862483311081e-05,-1.14279810139341e-07,-2.91812625277808,-0.0818737472219162,-3,-88022.8571428571,-0.114279810139341,-0.000818737472219162
6.48865153538051e-05,-1.14473529464138e-07,-2.90314033760108,-0.0968596623989244,-3,-88192,-0.114473529464138,-0.000968596623989244
6.5086782376502e-05,-1.14565919602482e-07,-2.95380493082822,-0.0461950691717795,-3,-88214.8571428571,-0.114565919602482,-0.000461950691717795
6.52870493991989e-05,-1.1483088690265e-07,-2.86751634991587,-0.132483650084131,-3,-88512,-0.11483088690265,-0.00132483650084131
6.54873164218959e-05,-1.15042496168153e-07,-2.89419536724842,-0.105804632751576,-3,-88653.7142857143,-0.115042496168153,-0.00105804632751576
6.56875834445928e-05,-1.15134733589373e-07,-2.95388128939018,-0.0461187106098179,-3,-88667.4285714286,-0.115134733589373,-0.000461187106098179
6.58878504672897e-05,-1.15262051903353e-07,-2.93634084300992,-0.0636591569900793,-3,-88786.2857142857,-0.115262051903353,-0.000636591569900793
6.60881174899866e-05,-1.15462882018679e-07,-2.89958494233728,-0.100415057662718,-3,-88982.8571428571,-0.115462882018679,-0.00100415057662718
6.62883845126836e-05,-1.15812028404895e-07,-2.82542680689159,-0.17457319310841,-3,-89334.8571428571,-0.115812028404895,-0.0017457319310841
6.64886515353805e-05,-1.15989088763678e-07,-2.91146982060855,-0.088530179391451,-3,-89389.7142857143,-0.115989088763678,-0.00088530179391451
6.66889185580774e-05,-1.16184417168146e-07,-2.90233579776611,-0.0976642022338913,-3,-89554.2857142857,-0.116184417168146,-0.000976642022338913
6.68891855807744e-05,-1.16284484101606e-07,-2.94996653327002,-0.0500334667299814,-3,-89586.2857142857,-0.116284484101606,-0.000500334667299814
6.70894526034713e-05,-1.16492438488681e-07,-2.89602280646278,-0.103977193537223,-3,-89805.7142857143,-0.116492438488681,-0.00103977193537223
6.72897196261682e-05,-1.16703215908132e-07,-2.89461129027434,-0.105388709725662,-3,-89974.8571428571,-0.116703215908132,-0.00105388709725662
6.74899866488652e-05,-1.16819827997616e-07,-2.94169395525772,-0.0583060447422766,-3,-90020.5714285714,-0.116819827997616,-0.000583060447422766
6.76902536715621e-05,-1.16988303305779e-07,-2.91576234591862,-0.084237654081385,-3,-90180.5714285714,-0.116988303305779,-0.00084237654081385
6.7890520694259e-05,-1.17219126451177e-07,-2.88458842730085,-0.115411572699146,-3,-90395.4285714286,-0.117219126451177,-0.00115411572699146
6.80907877169559e-05,-1.17311722023222e-07,-2.95370221397796,-0.0462977860220355,-3,-90400,-0.117311722023222,-0.000462977860220355
6.82910547396529e-05,-1.17509737540478e-07,-2.90099224137176,-0.0990077586282364,-3,-90610.2857142857,-0.117509737540478,-0.000990077586282364
6.84913217623498e-05,-1.1762142520039e-07,-2.94415617004414,-0.05584382995586,-3,-90656,-0.11762142520039,-0.0005584382995586
6.86915887850467e-05,-1.17678633866292e-07,-2.97139566704891,-0.0286043329510882,-3,-90674.2857142857,-0.117678633866292,-0.000286043329510882
6.88918558077436e-05,-1.17721876648755e-07,-2.97837860876837,-0.0216213912316276,-3,-90701.7142857143,-0.117721876648755,-0.000216213912316276
6.90921228304406e-05,-1.17809121724314e-07,-2.95637746222062,-0.0436225377793808,-3,-90793.1428571429,-0.117809121724314,-0.000436225377793808
6.92923898531375e-05,-1.18040352148923e-07,-2.88438478769534,-0.115615212304658,-3,-91049.1428571429,-0.118040352148923,-0.00115615212304658
6.94926568758344e-05,-1.18200135930338e-07,-2.92010810929283,-0.0798918907071701,-3,-91140.5714285714,-0.118200135930338,-0.000798918907071701
6.96929238985314e-05,-1.18297071127745e-07,-2.9515324012965,-0.0484675987035019,-3,-91186.2857142857,-0.118297071127745,-0.000484675987035019
6.98931909212283e-05,-1.18387394719077e-07,-2.95483820433378,-0.0451617956662155,-3,-91254.8571428571,-0.118387394719077,-0.000451617956662155
7.00934579439252e-05,-1.1845047144316e-07,-2.96846163795828,-0.0315383620417223,-3,-91291.4285714286,-0.11845047144316,-0.000315383620417223
7.02937249666222e-05,-1.18555953682897e-07,-2.94725888013185,-0.0527411198681528,-3,-91396.5714285714,-0.118555953682897,-0.000527411198681528
7.04939919893191e-05,-1.18596656066584e-07,-2.9796488081563,-0.020351191843697,-3,-91396.5714285714,-0.118596656066584,-0.00020351191843697
7.0694259012016e-05,-1.1865116932846e-07,-2.97274336906186,-0.0272566309381397,-3,-91446.8571428571,-0.11865116932846,-0.000272566309381397
7.08945260347129e-05,-1.18707483837097e-07,-2.97184274568148,-0.0281572543185181,-3,-91492.5714285714,-0.118707483837097,-0.000281572543185181
7.10947930574099e-05,-1.18947946798937e-07,-2.87976851908016,-0.120231480919838,-3,-91776,-0.118947946798937,-0.00120231480919838
7.12950600801068e-05,-1.19153628536581e-07,-2.89715913117788,-0.102840868822115,-3,-91922.2857142857,-0.119153628536581,-0.00102840868822115
7.14953271028037e-05,-1.19257690506112e-07,-2.94796901523493,-0.0520309847650729,-3,-91954.2857142857,-0.119257690506112,-0.000520309847650729
7.16955941255007e-05,-1.19315484601542e-07,-2.97110295228486,-0.0288970477151428,-3,-91977.1428571429,-0.119315484601542,-0.000288970477151428
7.18958611481976e-05,-1.19482431539186e-07,-2.91652653117801,-0.0834734688219863,-3,-92164.5714285714,-0.119482431539186,-0.000834734688219863
7.20961281708945e-05,-1.1960329847895e-07,-2.9395665301179,-0.0604334698821019,-3,-92237.7142857143,-0.11960329847895,-0.000604334698821019
7.22963951935914e-05,-1.19791055355152e-07,-2.90612156189913,-0.0938784381008671,-3,-92420.5714285714,-0.119791055355152,-0.000938784381008671
7.24966622162884e-05,-1.19870560917074e-07,-2.96024721903867,-0.0397527809613261,-3,-92429.7142857143,-0.119870560917074,-0.000397527809613261
7.26969292389853e-05,-1.19957686892749e-07,-2.9564370121628,-0.0435629878372024,-3,-92502.8571428571,-0.119957686892749,-0.000435629878372024
7.28971962616822e-05,-1.20001890003792e-07,-2.97789844447856,-0.0221015555214441,-3,-92516.5714285714,-0.120001890003792,-0.000221015555214441
7.30974632843792e-05,-1.20043642290249e-07,-2.97912385677123,-0.020876143228769,-3,-92548.5714285714,-0.120043642290249,-0.00020876143228769
7.32977303070761e-05,-1.20133840178576e-07,-2.95490105583674,-0.0450989441632571,-3,-92644.5714285714,-0.120133840178576,-0.000450989441632571
7.3497997329773e-05,-1.20203924296913e-07,-2.96495794083123,-0.0350420591687654,-3,-92690.2857142857,-0.120203924296913,-0.000350420591687654
7.369826435247e-05,-1.20308582526356e-07,-2.94767088527854,-0.0523291147214625,-3,-92790.8571428571,-0.120308582526356,-0.000523291147214625
7.38985313751669e-05,-1.2037719055202e-07,-2.96569598716796,-0.0343040128320361,-3,-92827.4285714286,-0.12037719055202,-0.000343040128320361
7.40987983978638e-05,-1.20407192248524e-07,-2.98499915174823,-0.0150008482517653,-3,-92832,-0.120407192248524,-0.000150008482517653
7.42990654205607e-05,-1.20506967742854e-07,-2.950112252835,-0.0498877471650008,-3,-92946.2857142857,-0.120506967742854,-0.000498877471650008
7.44993324432577e-05,-1.20548996018859e-07,-2.97898586199753,-0.0210141380024675,-3,-92950.8571428571,-0.120548996018859,-0.000210141380024675
7.46995994659546e-05,-1.20681635803348e-07,-2.93368010775519,-0.0663198922448143,-3,-93101.7142857143,-0.120681635803348,-0.000663198922448143
7.48998664886515e-05,-1.20743401308478e-07,-2.96911724743508,-0.0308827525649153,-3,-93115.4285714286,-0.120743401308478,-0.000308827525649153
7.51001335113485e-05,-1.20770762685698e-07,-2.98631931139016,-0.0136806886098405,-3,-93120,-0.120770762685698,-0.000136806886098405
7.53004005340454e-05,-1.20880103211666e-07,-2.945329737016,-0.0546702629840004,-3,-93248,-0.120880103211666,-0.000546702629840004
7.55006675567423e-05,-1.20957573891978e-07,-2.96126465984399,-0.0387353401560134,-3,-93293.7142857143,-0.120957573891978,-0.000387353401560134
7.57009345794392e-05,-1.20990995417018e-07,-2.98328923747977,-0.0167107625202346,-3,-93298.2857142857,-0.120990995417018,-0.000167107625202346
7.59012016021362e-05,-1.21007419715599e-07,-2.99178785070959,-0.00821214929041446,-3,-93302.8571428571,-0.121007419715599,-8.21214929041446e-05
7.61014686248331e-05,-1.21098428156725e-07,-2.95449577943716,-0.0455042205628398,-3,-93412.5714285714,-0.121098428156725,-0.000455042205628398
7.630173564753e-05,-1.21137073492413e-07,-2.98067733215604,-0.0193226678439595,-3,-93417.1428571429,-0.121137073492413,-0.000193226678439595
7.6502002670227e-05,-1.21180209151739e-07,-2.97843217033685,-0.0215678296631497,-3,-93453.7142857143,-0.121180209151739,-0.000215678296631497
7.67022696929239e-05,-1.21260356991264e-07,-2.95992608023774,-0.0400739197622591,-3,-93536,-0.121260356991264,-0.000400739197622591
7.69025367156208e-05,-1.21312451302363e-07,-2.97395284445014,-0.0260471555498598,-3,-93563.4285714286,-0.121312451302363,-0.000260471555498598
7.71028037383178e-05,-1.21381944211011e-07,-2.96525354567628,-0.0347464543237155,-3,-93627.4285714286,-0.121381944211011,-0.000347464543237155
7.73030707610147e-05,-1.21454622760784e-07,-2.96366072511326,-0.0363392748867421,-3,-93686.8571428571,-0.121454622760784,-0.000363392748867421
7.75033377837116e-05,-1.21489723100184e-07,-2.9824498302999,-0.0175501697001023,-3,-93696,-0.121489723100184,-0.000175501697001023
7.77036048064085e-05,-1.21552658552686e-07,-2.96853227374939,-0.0314677262506104,-3,-93760,-0.121552658552686,-0.000314677262506104
7.79038718291055e-05,-1.21587527278756e-07,-2.98256563696504,-0.017434363034965,-3,-93773.7142857143,-0.121587527278756,-0.00017434363034965
7.81041388518024e-05,-1.21636261559254e-07,-2.9756328597507,-0.024367140249302,-3,-93819.4285714286,-0.121636261559254,-0.00024367140249302
7.83044058744993e-05,-1.21662122534392e-07,-2.98706951243088,-0.0129304875691174,-3,-93828.5714285714,-0.121662122534392,-0.000129304875691174
7.85046728971963e-05,-1.21735604598051e-07,-2.96325896817062,-0.036741031829383,-3,-93910.8571428571,-0.121735604598051,-0.00036741031829383
7.87049399198932e-05,-1.21767487038522e-07,-2.98405877976458,-0.0159412202354246,-3,-93915.4285714286,-0.121767487038522,-0.000159412202354246
7.89052069425901e-05,-1.21818596952922e-07,-2.97444504280019,-0.0255549571998124,-3,-93965.7142857143,-0.121818596952922,-0.000255549571998124
7.9105473965287e-05,-1.21852430512848e-07,-2.98308322003666,-0.0169167799633357,-3,-93984,-0.121852430512848,-0.000169167799633357
7.9305740987984e-05,-1.2187959765365e-07,-2.98641642959903,-0.0135835704009719,-3,-94002.2857142857,-0.12187959765365,-0.000135835704009719
7.95060080106809e-05,-1.21911248328012e-07,-2.98417466281911,-0.0158253371808856,-3,-94029.7142857143,-0.121911248328012,-0.000158253371808856
7.97062750333778e-05,-1.21941101108706e-07,-2.98507360965324,-0.0149263903467561,-3,-94052.5714285714,-0.121941101108706,-0.000149263903467561
7.99065420560748e-05,-1.21970260139501e-07,-2.98542048460218,-0.0145795153978153,-3,-94075.4285714286,-0.121970260139501,-0.000145795153978153
8.01068090787717e-05,-1.21999151470826e-07,-2.98555433433742,-0.0144456656625755,-3,-94098.2857142857,-0.121999151470826,-0.000144456656625755
8.03070761014686e-05,-1.22010299755492e-07,-2.99442585766735,-0.0055741423326471,-3,-94098.2857142857,-0.122010299755492,-5.5741423326471e-05
8.05073431241655e-05,-1.22046353091631e-07,-2.98197333193056,-0.0180266680694395,-3,-94139.4285714286,-0.122046353091631,-0.000180266680694395
8.07076101468625e-05,-1.22092016527185e-07,-2.97716828222298,-0.0228317177770251,-3,-94180.5714285714,-0.122092016527185,-0.000228317177770251
8.09078771695594e-05,-1.22109636654823e-07,-2.9911899361807,-0.00881006381929633,-3,-94180.5714285714,-0.122109636654823,-8.81006381929633e-05
8.11081441922563e-05,-1.22130547527358e-07,-2.98954456373279,-0.0104554362672122,-3,-94198.8571428571,-0.122130547527358,-0.000104554362672122
8.13084112149533e-05,-1.22138616394837e-07,-2.99596556626027,-0.00403443373973331,-3,-94198.8571428571,-0.122138616394837,-4.03443373973331e-05
8.15086782376502e-05,-1.22169953527465e-07,-2.98433143368577,-0.0156685663142294,-3,-94235.4285714286,-0.122169953527465,-0.000156685663142294
8.17089452603471e-05,-1.22242020723474e-07,-2.96396640199578,-0.0360335980042169,-3,-94313.1428571429,-0.122242020723474,-0.000360335980042169
8.19092122830441e-05,-1.22287469010287e-07,-2.97727585659353,-0.0227241434064674,-3,-94336,-0.122287469010287,-0.000227241434064674
8.2109479305741e-05,-1.2231206202033e-07,-2.98770349497857,-0.012296505021427,-3,-94345.1428571429,-0.12231206202033,-0.00012296505021427
